timeStamp,beaconId,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24
2019-03-28 17:55:00+00:00,7,89.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,87.0,0,88.0,92.0
2019-03-28 17:55:00+00:00,698,0.0,0,0,91.0,89.0,88.0,91.0,0.0,0,0,0,0,0,0.0,93.0,84.0,87.0,85.0,0,0.0,0,0.0,0.0
2019-03-28 17:55:00+00:00,699,0.0,0,0,0.0,0.0,87.0,0.0,90.0,0,0,0,0,0,91.0,88.0,0.0,89.0,94.0,0,0.0,0,0.0,0.0
2019-03-28 17:55:00+00:00,700,0.0,0,0,0.0,92.0,89.0,0.0,90.0,0,0,0,0,0,0.0,86.0,81.0,89.0,90.0,0,0.0,0,0.0,0.0
